"IDFIRMA";"IDFAMILIA";"IDARTICULO";"TARIFA";"PRECIO"
"08";"01";"238500.095      ";3;8,20 €
"08";"01";"238500.095      ";4;8,20 €
"08";"01";"238500.095      ";5;8,20 €
"08";"01";"238500.095      ";6;8,20 €
"08";"01";"238500.095      ";7;8,20 €
"08";"01";"238500.095      ";8;8,20 €
"08";"01";"238500.095      ";9;8,20 €
"08";"01";"238500.095      ";10;8,20 €
"08";"01";"239000.095      ";1;6,20 €
"08";"01";"239000.095      ";2;6,20 €
"08";"01";"239000.095      ";3;6,20 €
"08";"01";"239000.095      ";4;6,20 €
"08";"01";"239000.095      ";5;6,20 €
"08";"01";"239000.095      ";6;6,20 €
"08";"01";"239000.095      ";7;6,20 €
"08";"01";"239000.095      ";8;6,20 €
"08";"01";"239000.095      ";9;6,20 €
"08";"01";"239000.095      ";10;6,20 €
"08";"01";"239001.095      ";1;7,60 €
"08";"01";"239001.095      ";2;7,60 €
"08";"01";"239001.095      ";3;7,60 €
"08";"01";"239001.095      ";4;7,60 €
"08";"01";"239001.095      ";5;7,60 €
"08";"01";"239001.095      ";6;7,60 €
"08";"01";"239001.095      ";7;7,60 €
"08";"01";"239001.095      ";8;7,60 €
"08";"01";"239001.095      ";9;7,60 €
"08";"01";"239001.095      ";10;7,60 €
"08";"01";"239002.095      ";1;7,20 €
"08";"01";"239002.095      ";2;7,20 €
"08";"01";"239002.095      ";3;7,20 €
"08";"01";"239002.095      ";4;7,20 €
"08";"01";"239002.095      ";5;7,20 €
"08";"01";"239002.095      ";6;7,20 €
"08";"01";"239002.095      ";7;7,20 €
"08";"01";"239002.095      ";8;7,20 €
"08";"01";"239002.095      ";9;7,20 €
"08";"01";"239002.095      ";10;7,20 €
"08";"01";"239003.095      ";1;9,00 €
"08";"01";"239003.095      ";2;9,00 €
"08";"01";"239003.095      ";3;9,00 €
"08";"01";"239003.095      ";4;9,00 €
"08";"01";"239003.095      ";5;9,00 €
"08";"01";"239003.095      ";6;9,00 €
"08";"01";"239003.095      ";7;9,00 €
"08";"01";"239003.095      ";8;9,00 €
"08";"01";"239003.095      ";9;9,00 €
"08";"01";"239003.095      ";10;9,00 €
"08";"01";"239004.095      ";1;9,00 €
"08";"01";"239004.095      ";2;9,00 €
"08";"01";"239004.095      ";3;9,00 €
"08";"01";"239004.095      ";4;9,00 €
"08";"01";"239004.095      ";5;9,00 €
"08";"01";"239004.095      ";6;9,00 €
"08";"01";"239004.095      ";7;9,00 €
"08";"01";"239004.095      ";8;9,00 €
"08";"01";"239004.095      ";9;9,00 €
"08";"01";"239004.095      ";10;9,00 €
"08";"01";"239005.095      ";1;9,00 €
"08";"01";"239005.095      ";2;9,00 €
"08";"01";"239005.095      ";3;9,00 €
"08";"01";"239005.095      ";4;9,00 €
"08";"01";"239005.095      ";5;9,00 €
"08";"01";"239005.095      ";6;9,00 €
"08";"01";"239005.095      ";7;9,00 €
"08";"01";"239005.095      ";8;9,00 €
"08";"01";"239005.095      ";9;9,00 €
"08";"01";"239005.095      ";10;9,00 €
"08";"01";"239101.095      ";1;8,20 €
"08";"01";"239101.095      ";2;8,20 €
"08";"01";"239101.095      ";3;8,20 €
"08";"01";"239101.095      ";4;8,20 €
"08";"01";"239101.095      ";5;8,20 €
"08";"01";"239101.095      ";6;8,20 €
"08";"01";"239101.095      ";7;8,20 €
"08";"01";"239101.095      ";8;8,20 €
"08";"01";"239101.095      ";9;8,20 €
"08";"01";"239101.095      ";10;8,20 €
"08";"01";"239102.095      ";1;7,20 €
"08";"01";"239102.095      ";2;7,20 €
"08";"01";"239102.095      ";3;7,20 €
"08";"01";"239102.095      ";4;7,20 €
"08";"01";"239102.095      ";5;7,20 €
"08";"01";"239102.095      ";6;7,20 €
"08";"01";"239102.095      ";7;7,20 €
"08";"01";"239102.095      ";8;7,20 €
"08";"01";"239102.095      ";9;7,20 €
"08";"01";"239102.095      ";10;7,20 €
"08";"01";"239103.095      ";1;8,60 €
"08";"01";"239103.095      ";2;8,60 €
"08";"01";"239103.095      ";3;8,60 €
"08";"01";"239103.095      ";4;8,60 €
"08";"01";"239103.095      ";5;8,60 €
"08";"01";"239103.095      ";6;8,60 €
"08";"01";"239103.095      ";7;8,60 €
"08";"01";"239103.095      ";8;8,60 €
"08";"01";"239103.095      ";9;8,60 €
"08";"01";"239103.095      ";10;8,60 €
"08";"01";"239104.095      ";1;8,60 €
"08";"01";"239104.095      ";2;8,60 €
"08";"01";"239104.095      ";3;8,60 €
"08";"01";"239104.095      ";4;8,60 €
"08";"01";"239104.095      ";5;8,60 €
"08";"01";"239104.095      ";6;8,60 €
"08";"01";"239104.095      ";7;8,60 €
"08";"01";"239104.095      ";8;8,60 €
"08";"01";"239104.095      ";9;8,60 €
"08";"01";"239104.095      ";10;8,60 €
"08";"01";"253012.095      ";1;15,80 €
"08";"01";"253012.095      ";2;15,80 €
"08";"01";"253012.095      ";3;15,80 €
"08";"01";"253012.095      ";4;15,80 €
"08";"01";"253012.095      ";5;15,80 €
"08";"01";"253012.095      ";6;15,80 €
"08";"01";"253012.095      ";7;15,80 €
"08";"01";"253012.095      ";8;15,80 €
"08";"01";"253012.095      ";9;15,80 €
"08";"01";"253012.095      ";10;15,80 €
"08";"01";"253014.095      ";1;15,80 €
"08";"01";"253014.095      ";2;15,80 €
"08";"01";"253014.095      ";3;15,80 €
"08";"01";"253014.095      ";4;15,80 €
"08";"01";"253014.095      ";5;15,80 €
"08";"01";"253014.095      ";6;15,80 €
"08";"01";"253014.095      ";7;15,80 €
"08";"01";"253014.095      ";8;15,80 €
"08";"01";"253014.095      ";9;15,80 €
"08";"01";"253014.095      ";10;15,80 €
"08";"01";"253038.095      ";1;15,80 €
"08";"01";"253038.095      ";2;15,80 €
"08";"01";"253038.095      ";3;15,80 €
"08";"01";"253038.095      ";4;15,80 €
"08";"01";"253038.095      ";5;15,80 €
"08";"01";"253038.095      ";6;15,80 €
"08";"01";"253038.095      ";7;15,80 €
"08";"01";"253038.095      ";8;15,80 €
"08";"01";"253038.095      ";9;15,80 €
"08";"01";"253038.095      ";10;15,80 €
"08";"01";"253112.095      ";1;15,80 €
"08";"01";"253112.095      ";2;15,80 €
"08";"01";"253112.095      ";3;15,80 €
"08";"01";"253112.095      ";4;15,80 €
"08";"01";"253112.095      ";5;15,80 €
"08";"01";"253112.095      ";6;15,80 €
"08";"01";"253112.095      ";7;15,80 €
"08";"01";"253112.095      ";8;15,80 €
"08";"01";"253112.095      ";9;15,80 €
"08";"01";"253112.095      ";10;15,80 €
"08";"01";"253114.095      ";1;15,80 €
"08";"01";"253114.095      ";2;15,80 €
"08";"01";"253114.095      ";3;15,80 €
"08";"01";"253114.095      ";4;15,80 €
"08";"01";"253114.095      ";5;15,80 €
"08";"01";"253114.095      ";6;15,80 €
"08";"01";"253114.095      ";7;15,80 €
"08";"01";"253114.095      ";8;15,80 €
"08";"01";"253114.095      ";9;15,80 €
"08";"01";"253114.095      ";10;15,80 €
"08";"01";"253138.095      ";1;15,80 €
"08";"01";"253138.095      ";2;15,80 €
"08";"01";"253138.095      ";3;15,80 €
"08";"01";"253138.095      ";4;15,80 €
"08";"01";"253138.095      ";5;15,80 €
"08";"01";"253138.095      ";6;15,80 €
"08";"01";"253138.095      ";7;15,80 €
"08";"01";"253138.095      ";8;15,80 €
"08";"01";"253138.095      ";9;15,80 €
"08";"01";"253138.095      ";10;15,80 €
"08";"01";"253206.095      ";1;15,80 €
"08";"01";"253206.095      ";2;15,80 €
"08";"01";"253206.095      ";3;15,80 €
"08";"01";"253206.095      ";4;15,80 €
"08";"01";"253206.095      ";5;15,80 €
"08";"01";"253206.095      ";6;15,80 €
"08";"01";"253206.095      ";7;15,80 €
"08";"01";"253206.095      ";8;15,80 €
"08";"01";"253206.095      ";9;15,80 €
"08";"01";"253206.095      ";10;15,80 €
"08";"01";"253208.095      ";1;15,80 €
"08";"01";"253208.095      ";2;15,80 €
"08";"01";"253208.095      ";3;15,80 €
"08";"01";"253208.095      ";4;15,80 €
"08";"01";"253208.095      ";5;15,80 €
"08";"01";"253208.095      ";6;15,80 €
"08";"01";"253208.095      ";7;15,80 €
"08";"01";"253208.095      ";8;15,80 €
"08";"01";"253208.095      ";9;15,80 €
"08";"01";"253208.095      ";10;15,80 €
"08";"01";"253210.095      ";1;15,80 €
"08";"01";"253210.095      ";2;15,80 €
"08";"01";"253210.095      ";3;15,80 €
"08";"01";"253210.095      ";4;15,80 €
"08";"01";"253210.095      ";5;15,80 €
"08";"01";"253210.095      ";6;15,80 €
"08";"01";"253210.095      ";7;15,80 €
"08";"01";"253210.095      ";8;15,80 €
"08";"01";"253210.095      ";9;15,80 €
"08";"01";"253210.095      ";10;15,80 €
"08";"01";"253213.095      ";1;15,80 €
"08";"01";"253213.095      ";2;15,80 €
"08";"01";"253213.095      ";3;15,80 €
"08";"01";"253213.095      ";4;15,80 €
"08";"01";"253213.095      ";5;15,80 €
"08";"01";"253213.095      ";6;15,80 €
"08";"01";"253213.095      ";7;15,80 €
"08";"01";"253213.095      ";8;15,80 €
"08";"01";"253213.095      ";9;15,80 €
"08";"01";"253213.095      ";10;15,80 €
"08";"01";"259012.095      ";1;10,20 €
"08";"01";"259012.095      ";2;10,20 €
"08";"01";"259012.095      ";3;10,20 €
"08";"01";"259012.095      ";4;10,20 €
"08";"01";"259012.095      ";5;10,20 €
"08";"01";"259012.095      ";6;10,20 €
"08";"01";"259012.095      ";7;10,20 €
"08";"01";"259012.095      ";8;10,20 €
"08";"01";"259012.095      ";9;10,20 €
"08";"01";"259012.095      ";10;10,20 €
"08";"01";"259014.095      ";1;4,80 €
"08";"01";"259014.095      ";2;4,80 €
"08";"01";"259014.095      ";3;4,80 €
"08";"01";"259014.095      ";4;4,80 €
"08";"01";"259014.095      ";5;4,80 €
"08";"01";"259014.095      ";6;4,80 €
"08";"01";"259014.095      ";7;4,80 €
"08";"01";"259014.095      ";8;4,80 €
"08";"01";"259014.095      ";9;4,80 €
"08";"01";"259014.095      ";10;4,80 €
"08";"01";"259038.095      ";1;4,80 €
"08";"01";"259038.095      ";2;4,80 €
"08";"01";"259038.095      ";3;4,80 €
"08";"01";"259038.095      ";4;4,80 €
"08";"01";"259038.095      ";5;4,80 €
"08";"01";"259038.095      ";6;4,80 €
"08";"01";"259038.095      ";7;4,80 €
"08";"01";"259038.095      ";8;4,80 €
"08";"01";"259038.095      ";9;4,80 €
"08";"01";"259038.095      ";10;4,80 €
"08";"01";"259112.095      ";1;10,80 €
"08";"01";"259112.095      ";2;10,80 €
"08";"01";"259112.095      ";3;10,80 €
"08";"01";"259112.095      ";4;10,80 €
"08";"01";"259112.095      ";5;10,80 €
"08";"01";"259112.095      ";6;10,80 €
"08";"01";"259112.095      ";7;10,80 €
"08";"01";"259112.095      ";8;10,80 €
"08";"01";"259112.095      ";9;10,80 €
"08";"01";"259112.095      ";10;10,80 €
"08";"01";"259114.095      ";1;5,00 €
"08";"01";"259114.095      ";2;5,00 €
"08";"01";"259114.095      ";3;5,00 €
"08";"01";"259114.095      ";4;5,00 €
"08";"01";"259114.095      ";5;5,00 €
"08";"01";"259114.095      ";6;5,00 €
"08";"01";"259114.095      ";7;5,00 €
"08";"01";"259114.095      ";8;5,00 €
"08";"01";"259114.095      ";9;5,00 €
"08";"01";"259114.095      ";10;5,00 €
"08";"01";"259138.095      ";1;5,00 €
"08";"01";"259138.095      ";2;5,00 €
"08";"01";"259138.095      ";3;5,00 €
"08";"01";"259138.095      ";4;5,00 €
"08";"01";"259138.095      ";5;5,00 €
"08";"01";"259138.095      ";6;5,00 €
"08";"01";"259138.095      ";7;5,00 €
"08";"01";"259138.095      ";8;5,00 €
"08";"01";"259138.095      ";9;5,00 €
"08";"01";"259138.095      ";10;5,00 €
"08";"01";"259206.095      ";1;4,80 €
"08";"01";"259206.095      ";2;4,80 €
"08";"01";"259206.095      ";3;4,80 €
"08";"01";"259206.095      ";4;4,80 €
"08";"01";"259206.095      ";5;4,80 €
"08";"01";"259206.095      ";6;4,80 €
"08";"01";"259206.095      ";7;4,80 €
"08";"01";"259206.095      ";8;4,80 €
"08";"01";"259206.095      ";9;4,80 €
"08";"01";"259206.095      ";10;4,80 €
"08";"01";"259208.095      ";1;5,00 €
"08";"01";"259208.095      ";2;5,00 €
"08";"01";"259208.095      ";3;5,00 €
"08";"01";"259208.095      ";4;5,00 €
"08";"01";"259208.095      ";5;5,00 €
"08";"01";"259208.095      ";6;5,00 €
"08";"01";"259208.095      ";7;5,00 €
"08";"01";"259208.095      ";8;5,00 €
"08";"01";"259208.095      ";9;5,00 €
"08";"01";"259208.095      ";10;5,00 €
"08";"01";"259210.095      ";1;5,00 €
"08";"01";"259210.095      ";2;5,00 €
"08";"01";"259210.095      ";3;5,00 €
"08";"01";"259210.095      ";4;5,00 €
"08";"01";"259210.095      ";5;5,00 €
"08";"01";"259210.095      ";6;5,00 €
"08";"01";"259210.095      ";7;5,00 €
"08";"01";"259210.095      ";8;5,00 €
"08";"01";"259210.095      ";9;5,00 €
"08";"01";"259210.095      ";10;5,00 €
"08";"01";"259213.095      ";1;10,00 €
"08";"01";"259213.095      ";2;10,00 €
"08";"01";"259213.095      ";3;10,00 €
"08";"01";"259213.095      ";4;10,00 €
"08";"01";"259213.095      ";5;10,00 €
"08";"01";"259213.095      ";6;10,00 €
"08";"01";"259213.095      ";7;10,00 €
"08";"01";"259213.095      ";8;10,00 €
"08";"01";"259213.095      ";9;10,00 €
"08";"01";"259213.095      ";10;10,00 €
"08";"01";"011060          ";1;0,19 €
"08";"01";"011060          ";2;0,19 €
"08";"01";"011060          ";3;0,19 €
"08";"01";"011060          ";4;0,19 €
"08";"01";"011060          ";5;0,19 €
"08";"01";"011060          ";6;0,19 €
"08";"01";"011060          ";7;0,19 €
"08";"01";"011060          ";8;0,19 €
"08";"01";"011060          ";9;0,19 €
"08";"01";"011060          ";10;0,19 €
"08";"01";"011065          ";1;1,65 €
"08";"01";"011065          ";2;1,65 €
"08";"01";"011065          ";3;1,65 €
"08";"01";"011065          ";4;1,65 €
"08";"01";"011065          ";5;1,65 €
"08";"01";"011065          ";6;1,65 €
"08";"01";"011065          ";7;1,65 €
"08";"01";"011065          ";8;1,65 €
"08";"01";"011065          ";9;1,65 €
"08";"01";"011065          ";10;1,65 €
"08";"01";"011100          ";1;0,30 €
"08";"01";"011100          ";2;0,30 €
"08";"01";"011100          ";3;0,30 €
"08";"01";"011100          ";4;0,30 €
"08";"01";"011100          ";5;0,30 €
"08";"01";"011100          ";6;0,30 €
"08";"01";"011100          ";7;0,30 €
"08";"01";"011100          ";8;0,30 €
"08";"01";"011100          ";9;0,30 €
"08";"01";"011100          ";10;0,30 €
"08";"01";"011140          ";1;0,24 €
"08";"01";"011140          ";2;0,24 €
"08";"01";"011140          ";3;0,24 €
"08";"01";"011140          ";4;0,24 €
"08";"01";"011140          ";5;0,24 €
"08";"01";"011140          ";6;0,24 €
"08";"01";"011140          ";7;0,24 €
"08";"01";"011140          ";8;0,24 €
"08";"01";"011140          ";9;0,24 €
"08";"01";"011140          ";10;0,24 €
"08";"01";"011145          ";1;1,85 €
"08";"01";"011145          ";2;1,85 €
"08";"01";"011145          ";3;1,85 €
"08";"01";"011145          ";4;1,85 €
"08";"01";"011145          ";5;1,85 €
"08";"01";"011145          ";6;1,85 €
"08";"01";"011145          ";7;1,85 €
"08";"01";"011145          ";8;1,85 €
"08";"01";"011145          ";9;1,85 €
"08";"01";"011145          ";10;1,85 €
"08";"01";"011160          ";1;0,24 €
"08";"01";"011160          ";2;0,24 €
"08";"01";"011160          ";3;0,24 €
"08";"01";"011160          ";4;0,24 €
"08";"01";"011160          ";5;0,24 €
"08";"01";"011160          ";6;0,24 €
"08";"01";"011160          ";7;0,24 €
"08";"01";"011160          ";8;0,24 €
"08";"01";"011160          ";9;0,24 €
"08";"01";"011160          ";10;0,24 €
"08";"01";"011165          ";1;1,85 €
"08";"01";"011165          ";2;1,85 €
"08";"01";"011165          ";3;1,85 €
"08";"01";"011165          ";4;1,85 €
"08";"01";"011165          ";5;1,85 €
"08";"01";"011165          ";6;1,85 €
"08";"01";"011165          ";7;1,85 €
"08";"01";"011165          ";8;1,85 €
"08";"01";"011165          ";9;1,85 €
"08";"01";"011165          ";10;1,85 €
"08";"01";"011180          ";1;0,55 €
"08";"01";"011180          ";2;0,55 €
"08";"01";"011180          ";3;0,55 €
"08";"01";"011180          ";4;0,55 €
"08";"01";"011180          ";5;0,55 €
"08";"01";"011180          ";6;0,55 €
"08";"01";"011180          ";7;0,55 €
"08";"01";"011180          ";8;0,55 €
"08";"01";"011180          ";9;0,55 €
"08";"01";"011180          ";10;0,55 €
"08";"01";"011220          ";1;0,26 €
"08";"01";"011220          ";2;0,26 €
"08";"01";"011220          ";3;0,26 €
"08";"01";"011220          ";4;0,26 €
"08";"01";"011220          ";5;0,26 €
"08";"01";"011220          ";6;0,26 €
"08";"01";"011220          ";7;0,26 €
"08";"01";"011220          ";8;0,26 €
"08";"01";"011220          ";9;0,26 €
"08";"01";"011220          ";10;0,26 €
"08";"01";"011225          ";1;2,44 €
"08";"01";"011225          ";2;2,44 €
"08";"01";"011225          ";3;2,44 €
"08";"01";"011225          ";4;2,44 €
"08";"01";"011225          ";5;2,44 €
"08";"01";"011225          ";6;2,44 €
"08";"01";"011225          ";7;2,44 €
"08";"01";"011225          ";8;2,44 €
"08";"01";"011225          ";9;2,44 €
"08";"01";"011225          ";10;2,44 €
"08";"01";"011240          ";1;0,30 €
"08";"01";"011240          ";2;0,30 €
"08";"01";"011240          ";3;0,30 €
"08";"01";"011240          ";4;0,30 €
"08";"01";"011240          ";5;0,30 €
"08";"01";"011240          ";6;0,30 €
"08";"01";"011240          ";7;0,30 €
"08";"01";"011240          ";8;0,30 €
"08";"01";"011240          ";9;0,30 €
"08";"01";"011240          ";10;0,30 €
"08";"01";"011260          ";1;0,30 €
"08";"01";"011260          ";2;0,30 €
"08";"01";"011260          ";3;0,30 €
"08";"01";"011260          ";4;0,30 €
"08";"01";"011260          ";5;0,30 €
"08";"01";"011260          ";6;0,30 €
"08";"01";"011260          ";7;0,30 €
"08";"01";"011260          ";8;0,30 €
"08";"01";"011260          ";9;0,30 €
"08";"01";"011260          ";10;0,30 €
"08";"01";"011265          ";1;2,44 €
"08";"01";"011265          ";2;2,44 €
"08";"01";"011265          ";3;2,44 €
"08";"01";"011265          ";4;2,44 €
"08";"01";"011265          ";5;2,44 €
"08";"01";"011265          ";6;2,44 €
"08";"01";"011265          ";7;2,44 €
"08";"01";"011265          ";8;2,44 €
"08";"01";"011265          ";9;2,44 €
"08";"01";"011265          ";10;2,44 €
"08";"01";"011280          ";1;0,78 €
"08";"01";"011280          ";2;0,78 €
"08";"01";"011280          ";3;0,78 €
"08";"01";"011280          ";4;0,78 €
"08";"01";"011280          ";5;0,78 €
"08";"01";"011280          ";6;0,78 €
"08";"01";"011280          ";7;0,78 €
"08";"01";"011280          ";8;0,78 €
"08";"01";"011280          ";9;0,78 €
"08";"01";"011280          ";10;0,78 €
"08";"01";"011300          ";1;0,78 €
"08";"01";"011300          ";2;0,78 €
"08";"01";"011300          ";3;0,78 €
"08";"01";"011300          ";4;0,78 €
"08";"01";"011300          ";5;0,78 €
"08";"01";"011300          ";6;0,78 €
"08";"01";"011300          ";7;0,78 €
"08";"01";"011300          ";8;0,78 €
"08";"01";"011300          ";9;0,78 €
"08";"01";"011300          ";10;0,78 €
